index,name,geometry,point_lon,point_lat
1508,Chemipharm,POINT (-1.906821791174986 52.50307486698898),-1.906821791,52.50307487
1509,Superdrug Pharmacy,POINT (-2.158977704694966 53.61762352896022),-2.158977705,53.61762353
1510,Lloyds Pharmacy,POINT (-2.14426763313035 53.62390339686914),-2.144267633,53.6239034
1511,Deu-Chem Ltd,POINT (-1.93610809628185 52.50344484381698),-1.936108096,52.50344484
1512,Drugmart Pharmacy,POINT (-2.165713798039788 53.61992435471718),-2.165713798,53.61992435
1513,Hamstead Pharmacy,POINT (-1.9287231625907 52.53166623866078),-1.928723163,52.53166624
1514,Penn Hill Pharmacy,POINT (-2.632163740237259 50.94060318004006),-2.63216374,50.94060318
1515,Tesco in-store Pharmacy,POINT (-2.29000628879584 53.53519724710319),-2.290006289,53.53519725
1516,Tesco in-store Pharmacy,POINT (-2.295167376615738 53.59732280226252),-2.295167377,53.5973228
1517,Touchwood Pharmacy,POINT (-1.994738845122574 52.58897515696374),-1.994738845,52.58897516
1518,Alcombe Pharmacy,POINT (-3.467622825807147 51.19740459222876),-3.467622826,51.19740459
1519,Whitehouse Pharmacy,POINT (-2.114160102422625 52.7251120257371),-2.114160102,52.72511203
1520,Quantock Pharmacy,POINT (-3.330587464497382 51.18124758703446),-3.330587464,51.18124759
1521,Tamworth Pharmacy,POINT (-1.701706479950893 52.64338941697906),-1.70170648,52.64338942
1522,Stevenson Chemist,POINT (-2.031862982005558 52.66128254633695),-2.031862982,52.66128255
1523,Alrewas Pharmacy,POINT (-1.749313972781202 52.7325979304452),-1.749313973,52.73259793
1524,Day Lewis Pharmacy,POINT (-3.312543079874334 51.04241299253557),-3.31254308,51.04241299
1525,Rowlands Pharmacy,POINT (-2.118800382775281 52.8141846169709),-2.118800383,52.81418462
1526,Northwood Pharmacy Hillsprings,POINT (-1.947773570695158 52.76722874336461),-1.947773571,52.76722874
1527,Milborne Port Pharmacy,POINT (-2.461338774414076 50.96610535177883),-2.461338774,50.96610535
1528,Wood End Pharmacy,POINT (-1.841561729063667 52.51814555946603),-1.841561729,52.51814556
1529,K V Hartshorne (Chemists) Ltd,POINT (-1.955088137385311 52.62025303761391),-1.955088137,52.62025304
1530,Well Pharmacy,POINT (-1.925708183428957 52.63088127265821),-1.925708183,52.63088127
1531,Rowlands Pharmacy,POINT (-1.975311310893861 52.58036051744434),-1.975311311,52.58036052
1532,Harding Pharmacy,POINT (-2.031996027164073 52.59696638418288),-2.031996027,52.59696638
1533,Prinja Pharmacy,POINT (-1.811741407286701 52.52062721692844),-1.811741407,52.52062722
1534,Prinja Pharmacy,POINT (-1.805263783532055 52.52238776305225),-1.805263784,52.52238776
1535,Gill Pharmacy,POINT (-1.939540740071728 52.51415362844178),-1.93954074,52.51415363
1536,Peak Pharmacy,POINT (-1.789652862262918 52.56318411837648),-1.789652862,52.56318412
1537,Star Pharmacy,POINT (-1.905730118458889 52.52657362352095),-1.905730118,52.52657362
1538,Rowlands Pharmacy,POINT (-1.69155568402491 52.63632627840482),-1.691555684,52.63632628
1539,Boots,POINT (-1.499946994330944 52.51565783146491),-1.499946994,52.51565783
1540,Brown's Chemist,POINT (-1.537446204339391 52.52392908796157),-1.537446204,52.52392909
1541,Lloyds Pharmacy,POINT (-1.517879151605247 52.53736745667368),-1.517879152,52.53736746
1542,Boots,POINT (-1.472431773103269 52.4798147624818),-1.472431773,52.47981476
1543,Lloyds Pharmacy,POINT (-1.435627733144979 52.50612699865131),-1.435627733,52.506127
1544,Asda Pharmacy,POINT (-1.466574366655769 52.52694837163505),-1.466574367,52.52694837
1545,Lloyds Pharmacy,POINT (-1.935138773178442 52.68209835387673),-1.935138773,52.68209835
1546,Jhoots Pharmacy,POINT (-1.90640817240514 52.67800600376949),-1.906408172,52.678006
1547,Lloyds Pharmacy,POINT (-1.933600234270229 52.68221347200954),-1.933600234,52.68221347
1548,Kelso Hospital,POINT (-2.435539878923988 55.60281752490773),-2.435539879,55.60281752
1549,The Knoll Hospital,POINT (-2.341409063849838 55.77260359104904),-2.341409064,55.77260359
1550,St Lukes Hospital,POINT (-1.762296271666721 53.78299859531327),-1.762296272,53.7829986
1551,Beckenham Beacon,POINT (-0.03320865502084632 51.40523152612357),-0.033208655,51.40523153
1552,Manchester Royal Eye Hospital,POINT (-2.224708330927115 53.46142607051301),-2.224708331,53.46142607
1553,Joseph Palmer Centre,POINT (-0.3726430004838343 51.40319771546646),-0.372643,51.40319772
1554,Bridge Centre,POINT (-3.134769364404232 51.73250467398657),-3.134769364,51.73250467
1555,Community Nurses Department,POINT (-0.4733344204553542 53.2218468180743),-0.47333442,53.22184682
1556,Manchester Drug Service South,POINT (-2.262038777918367 53.37960715606064),-2.262038778,53.37960716
1557,Mental Health Services,POINT (-2.320379337810009 53.50543991758155),-2.320379338,53.50543992
1558,Allcures Pharmacy,POINT (0.4630950002342396 51.56372503162563),0.463095,51.56372503
1559,Allcures Pharmacy,POINT (0.4671683553386022 51.57536932003593),0.467168355,51.57536932
1560,Longthornes Pharmacy,POINT (0.6781272527752149 51.54594731940051),0.678127253,51.54594732
1561,Longthornes Chemist,POINT (0.6924193970454754 51.54419905945621),0.692419397,51.54419906
1562,Parkview Pharmacy,POINT (-0.1289056253965109 51.64902059197472),-0.128905625,51.64902059
1563,Vinods Pharmacy,POINT (0.736165754245719 51.54754843406946),0.736165754,51.54754843
1564,Rowlands Pharmacy,POINT (0.6683447043474524 51.54367908986209),0.668344704,51.54367909
1565,Earls Hall Pharmacy,POINT (0.700634178896151 51.55625950815119),0.700634179,51.55625951
1566,Kalsons Chemist,POINT (0.6959437262800761 51.5579413084657),0.695943726,51.55794131
1567,Petter Pharmacy,POINT (-0.1241930363505855 51.58000977208752),-0.124193036,51.58000977
1568,Rowlands Pharmacy,POINT (1.130522075809342 51.80426424205678),1.130522076,51.80426424
1569,Rowlands Pharmacy,POINT (1.117372544697777 51.78106722191025),1.117372545,51.78106722
1570,J & L C Clark Chemists,POINT (-1.524768343305292 54.78628743093872),-1.524768343,54.78628743
1571,Howells & Harrison Pharmacy,POINT (0.7334895702285504 51.53587405307835),0.73348957,51.53587405
1572,Thorpe Bay Pharmacy,POINT (0.7605342730152508 51.53571713163182),0.760534273,51.53571713
1573,Woodlands Chemist,POINT (-0.4354929603479556 51.89535311867039),-0.43549296,51.89535312
1574,Bishopscote Chemist,POINT (-0.4367443038157767 51.89803307371752),-0.436744304,51.89803307
1575,Avicenna Pharmacy,POINT (0.5181592438418829 51.61162601172457),0.518159244,51.61162601
1576,Mountford Chemist,POINT (-0.1742602045062438 51.65019855444879),-0.174260205,51.65019855
1577,Greenfield Pharmacy,POINT (-0.1865350043343225 51.64630447765585),-0.186535004,51.64630448
1578,Rowlands Pharmacy,POINT (-0.4692065167695265 51.9148460932374),-0.469206517,51.91484609
1579,Eastware Pharmacy,POINT (-0.02970197187216016 51.81079769197838),-0.029701972,51.81079769
1580,St Andrews Pharmacy,POINT (-0.08282409819037134 51.79649709352821),-0.082824098,51.79649709
1581,Potter Street Pharmacy,POINT (0.1333042371591462 51.75770292271589),0.133304237,51.75770292
1582,Rowlands Pharmacy,POINT (-1.29030678062778 52.33746342069125),-1.290306781,52.33746342
1583,Abbott Pharmacy,POINT (-0.147950453447359 51.60005437344199),-0.147950453,51.60005437
1584,Boots,POINT (-0.4720784704793451 51.75080281144413),-0.47207847,51.75080281
1585,Lloyds Pharmacy,POINT (-0.3398176562437216 51.74272364446299),-0.339817656,51.74272364
1586,Lloyds Pharmacy,POINT (-0.4655590255846431 51.73631745450417),-0.465559026,51.73631745
1587,Boots,POINT (-0.2045791182357687 51.80120253740979),-0.204579118,51.80120254
1588,Boots,POINT (-0.0232875653791492 52.04701269312193),-0.023287565,52.04701269
1589,Boots,POINT (-0.1422161909312897 51.59142907310582),-0.142216191,51.59142907
1590,Boots,POINT (-0.4503007578267249 51.71322841566138),-0.450300758,51.71322842
1591,Boots,POINT (0.5014591634654417 51.7176260850631),0.501459163,51.71762609
1592,Boots,POINT (-0.4168922561638655 51.70618295897351),-0.416892256,51.70618296
1593,Boots,POINT (-0.1985441586773968 51.79669063626127),-0.198544159,51.79669064
1594,Boots,POINT (-0.4489774925242859 51.7421737887198),-0.448977493,51.74217379
1595,Lloyds Pharmacy,POINT (-0.6628857349595932 51.79359225400606),-0.662885735,51.79359225
1596,Russell Avenue Pharmacy,POINT (-0.3400757810443988 51.75425498055178),-0.340075781,51.75425498
1597,West Street Pharmacy,POINT (-0.521873974487022 51.8859190585305),-0.521873974,51.88591906
1598,Mayfield Pharmacy,POINT (-0.5058153317718039 51.87810935790868),-0.505815332,51.87810936
1599,Jardines Pharmacy,POINT (-0.4625912393267964 51.90078691766112),-0.462591239,51.90078692
1600,Well Pharmacy,POINT (-0.1880074483266571 51.88510889020321),-0.188007448,51.88510889
1601,Asif's New Pharmacy,POINT (0.6099338267636414 51.55357339463313),0.609933827,51.55357339
1602,Well Pharmacy,POINT (-0.2990437276555046 51.7265124422826),-0.299043728,51.72651244
1603,Melbourne Pharmacy,POINT (0.4527540004207157 51.74891479511535),0.452754,51.7489148
1604,Dips Chemist,POINT (0.3721488581400402 51.48842281399406),0.372148858,51.48842281
1605,Tesco in-store Pharmacy,POINT (-0.2693244125666366 51.65569359450979),-0.269324413,51.65569359
1606,Riverview Pharmacy,POINT (0.3665038490261933 51.48178300411349),0.366503849,51.481783
1607,Morrisons Pharmacy,POINT (-0.3111885034527171 51.75146957420066),-0.311188503,51.75146957
1608,Hubert Figg Pharmacy,POINT (-0.5598552401608897 51.75898754469851),-0.55985524,51.75898754
1609,Asda Pharmacy,POINT (-0.3899437432146986 51.67947743070919),-0.389943743,51.67947743
1610,Superdrug Pharmacy,POINT (-0.4729408681577875 51.7505325749413),-0.472940868,51.75053257
1611,Lloyds Pharmacy,POINT (-0.2871059188728337 51.71596219914513),-0.287105919,51.7159622
1612,BRO Hafren CMHT,POINT (-3.316891023550727 52.51635079322102),-3.316891024,52.51635079
1613,Lloyds Pharmacy,POINT (-2.118091890834809 52.80461155076009),-2.118091891,52.80461155
1614,Dean & Smedley Ltd,POINT (-1.625845000516214 52.83355818349072),-1.625845001,52.83355818
1615,Cornwells Chemist,POINT (-2.132588840260798 52.82218048221221),-2.13258884,52.82218048
1616,Rugeley Pharmacy,POINT (-1.935939546398053 52.75885102380876),-1.935939546,52.75885102
1617,Lloyds Pharmacy,POINT (-1.938841383865396 52.75425619870805),-1.938841384,52.7542562
1618,Lloyds Pharmacy,POINT (-2.202847135536982 52.59536635663984),-2.202847136,52.59536636
1619,Lloyds Pharmacy,POINT (-2.188987271989856 52.62469147395431),-2.188987272,52.62469147
1620,Lloyds Pharmacy,POINT (-2.119112860045999 52.78743163129641),-2.11911286,52.78743163
1621,Primary Care Pharmacy,POINT (-1.467451535011271 52.51949871708578),-1.467451535,52.51949872
1622,Well Pharmacy,POINT (-1.471874679956953 52.47899688013538),-1.47187468,52.47899688
1623,Boots,POINT (-1.466810347268537 52.52255243026087),-1.466810347,52.52255243
1624,Lloyds Pharmacy,POINT (-1.444849698457668 52.51438747677378),-1.444849698,52.51438748
1625,Boots,POINT (-1.864770519486932 52.89864089694593),-1.864770519,52.8986409
1626,Boots,POINT (-1.826283723757562 52.68344178743709),-1.826283724,52.68344179
1627,Boots,POINT (-1.935320641947573 52.75952580328731),-1.935320642,52.7595258
1628,Boots,POINT (-2.117696245649274 52.80695549825552),-2.117696246,52.8069555
1629,Boots,POINT (-2.14654344666066 52.90170120316274),-2.146543447,52.9017012
1630,Well Pharmacy,POINT (-2.023214250741582 52.68972785691503),-2.023214251,52.68972786
1631,Dean & Smedley Pharmacy,POINT (-1.684505926392411 52.85820666742641),-1.684505926,52.85820667
1632,Dean & Smedley Chemist,POINT (-1.638535466710734 52.81574436577904),-1.638535467,52.81574437
1633,Medisure Pharmacy,POINT (-1.98278292814205 52.57707155333686),-1.982782928,52.57707155
1634,Morrisons Pharmacy,POINT (-1.976535738113047 52.58682622752389),-1.976535738,52.58682623
1635,Lloyds Pharmacy,POINT (-1.977323784111477 52.5870834873925),-1.977323784,52.58708349
1636,Superdrug Pharmacy,POINT (-2.11619635195496 52.80579104591735),-2.116196352,52.80579105
1637,Tesco in-store Pharmacy,POINT (-1.821680972818059 52.68509894907525),-1.821680973,52.68509895
1638,Well Pharmacy,POINT (-2.12926655209911 52.80130973503251),-2.129266552,52.80130974
1639,Well Pharmacy,POINT (-1.696993858156133 52.63412881814957),-1.696993858,52.63412882
1640,Medisure Pharmacy,POINT (-1.978796587608903 52.57519923693763),-1.978796588,52.57519924
1641,Lloyds Pharmacy,POINT (-1.935704650741352 52.64916048956043),-1.935704651,52.64916049
1642,Touchwood Pharmacy,POINT (-1.96752358579122 52.62878203920489),-1.967523586,52.62878204
1643,Lloyds Pharmacy,POINT (-1.7952547789285 52.51767636328025),-1.795254779,52.51767636
1644,Boots,POINT (-1.838017434441087 52.52499017730153),-1.838017434,52.52499018
1645,Boots,POINT (-2.796126590515788 50.8839632308749),-2.796126591,50.88396323
1646,Boots,POINT (-1.823414223534201 52.50944284799371),-1.823414224,52.50944285
1647,Well Pharmacy,POINT (-1.985088087959798 52.59424237192155),-1.985088088,52.59424237
1648,Boots,POINT (-1.848126294765826 52.59024197965206),-1.848126295,52.59024198
1649,Lloyds Pharmacy,POINT (-1.8281177861566 52.5350359268149),-1.828117786,52.53503593
1650,Lloyds Pharmacy,POINT (-1.800791020215274 52.540261227637),-1.80079102,52.54026123
1651,Vesey Pharma,POINT (-1.823324325684979 52.55763839701834),-1.823324326,52.5576384
1652,Well Pharmacy,POINT (-2.038269515780785 52.56563864028826),-2.038269516,52.56563864
1653,Boots,POINT (-2.055759622194563 52.58471792991014),-2.055759622,52.58471793
1654,Well Pharmacy,POINT (-1.919396679223752 52.53468626949616),-1.919396679,52.53468627
1655,Mw Phillips Chemist,POINT (-1.88636360018798 52.54147985915199),-1.8863636,52.54147986
1656,Boots,POINT (-1.902593795440839 52.5177609924386),-1.902593795,52.51776099
1657,Asda Pharmacy,POINT (-1.779719512169699 52.53268502085489),-1.779719512,52.53268502
1658,Boots,POINT (-1.827256630951823 52.53658992498485),-1.827256631,52.53658992
1659,Boots,POINT (-1.823707538012744 52.55771088615425),-1.823707538,52.55771089
1660,M W Phillips Chemist,POINT (-1.885830466659555 52.54237833416477),-1.885830467,52.54237833
1661,Phillips Chemist,POINT (-1.864370715067998 52.54427058344434),-1.864370715,52.54427058
1662,M W Phillips Chemists,POINT (-1.89501735021514 52.54391419495421),-1.89501735,52.54391419
1663,Boots,POINT (-1.883813779269915 52.55229219178712),-1.883813779,52.55229219
1664,Superdrug Pharmacy,POINT (-1.837286072962149 52.52467183239927),-1.837286073,52.52467183
1665,Mw Phillips Chemist,POINT (-1.837201712459023 52.51558112385607),-1.837201712,52.51558112
1666,Lloyds Pharmacy,POINT (-1.906801095290747 52.53593473487019),-1.906801095,52.53593473
1667,Boots,POINT (-3.477286713540484 51.20568109686316),-3.477286714,51.2056811
1668,Boots,POINT (-2.997300312700227 51.23488737958914),-2.997300313,51.23488738
1669,Superdrug Pharmacy,POINT (-3.002332807943142 51.12827453376256),-3.002332808,51.12827453
1670,Boots,POINT (-2.655327041174009 51.20341149765463),-2.655327041,51.2034115
1671,Boots,POINT (-3.227207331385888 50.97859793561979),-3.227207331,50.97859794
1672,Boots,POINT (-2.965704705936549 50.87292603906811),-2.965704706,50.87292604
1673,Boots,POINT (-2.909672765843616 50.92656767249942),-2.909672766,50.92656767
1674,Victoria Community Hospital,POINT (-1.995918049619521 50.80219537197878),-1.99591805,50.80219537
1675,Swanage Community Hospital,POINT (-1.961213427952805 50.60550980430631),-1.961213428,50.6055098
1676,Delphwood,POINT (-1.966525631305352 50.74755175331357),-1.966525631,50.74755175
1677,Annan Hospital,POINT (-3.247086280897557 54.98863086464543),-3.247086281,54.98863086
1678,Queen Victoria Memorial Hospital,POINT (-0.2228674143378105 51.82795731039317),-0.222867414,51.82795731
1679,Ryegate Children's Centre,POINT (-1.51268667128064 53.37757239258694),-1.512686671,53.37757239
1680,Mental Health Services,POINT (-1.158688007198342 52.96787227283674),-1.158688007,52.96787227
1681,Dartmouth Clinic,POINT (-3.579580387082042 50.35271941467922),-3.579580387,50.35271941
1682,Totnes Community Hospital,POINT (-3.684189000553209 50.43277173029217),-3.684189001,50.43277173
1683,Wolverton Health Centre,POINT (-0.8149107890123968 52.05418099252302),-0.814910789,52.05418099
1684,Stony Stratford Health Centre,POINT (-0.8531940978857924 52.05626529595117),-0.853194098,52.0562653
1685,Newport Pagnell Medical Centre,POINT (-0.7252975128666735 52.08646539859625),-0.725297513,52.0864654
1686,Community Nurses Office,POINT (-0.7025096728302496 52.15655396592057),-0.702509673,52.15655397
1687,Sovereign Medical Centre,POINT (-0.7460227547088314 52.06093713791878),-0.746022755,52.06093714
1688,Central Milton Keynes Medical Centre,POINT (-0.7750591812673022 52.04194754127025),-0.775059181,52.04194754
1689,Fishermead Health Centre,POINT (-0.7475164944157622 52.03620940227916),-0.747516494,52.0362094
1690,Watling Vale Medical Centre,POINT (-0.7885689100290457 52.02546259056141),-0.78856891,52.02546259
1691,Hilltops Medical Centre,POINT (-0.7978795881070215 52.03589773793731),-0.797879588,52.03589774
1692,Community Nurses Office,POINT (-0.6977744195471934 52.04376589153686),-0.69777442,52.04376589
1693,Water Eaton Health Centre,POINT (-0.7258083273504919 51.97927805681734),-0.725808327,51.97927806
1694,Central Bletchey Community Nurses Office,POINT (-0.723215527134616 51.99621646672652),-0.723215527,51.99621647
1695,City South Lmht,POINT (-1.129498193565052 52.95778269880071),-1.129498194,52.9577827
1696,Leominster Community Hospital,POINT (-2.738846872884774 52.2232969369072),-2.738846873,52.22329694
1697,Ross Community Hospital,POINT (-2.583408387622941 51.91257447879615),-2.583408388,51.91257448
1698,Bromyard Community Hospital,POINT (-2.506793042781656 52.18631426251847),-2.506793043,52.18631426
1699,Wye Valley Community Nursing,POINT (-3.025537156875743 52.20414833036992),-3.025537157,52.20414833
1700,DASH (Drug Service Herefordshire),POINT (-2.710021631769205 52.05885518012285),-2.710021632,52.05885518
1701,Lloyds Pharmacy,POINT (-1.519100454909634 52.302697656735),-1.519100455,52.30269766
1702,Stanley Pharmacy,POINT (-1.699927997831931 54.86942312086544),-1.699927998,54.86942312
1703,Lloyds Pharmacy,POINT (-1.531157340575908 52.2934797876412),-1.531157341,52.29347979
1704,Duggal Chemist,POINT (-2.046827903892888 52.52597229254964),-2.046827904,52.52597229
1705,Duggal Chemist,POINT (-2.05677429088514 52.52384630344959),-2.056774291,52.5238463
